race,wealth,weight
White,144800,5642.5854424
White,144465,5717.915746
White,144400,2100.5122251
White,144330,4716.1721116
White,144190,2088.0331888
White,144100,5922.0486016
White,144100,9063.2194368
White,144000,5162.1424617
White,144000,5111.1091468
White,144000,5137.3705233
White,144000,5138.6753987
White,144000,9054.5940917
White,143990,6175.4190262
White,143860,5743.5407932
White,143705,3455.0754137
White,143620,2769.1415665
White,143600,4366.9090113
White,143500,5103.8479906
White,143420,2591.0689353
White,143200,6594.7051202
White,143200,9167.5697892
White,143100,5412.7691062
White,143000,9115.9118892
White,142920,9486.3738814
White,142900,402.13785993
White,142830,9599.1133915
White,142820,9477.9098154
White,142820,9575.6249523
White,142820,9611.196903
White,142800,8132.6248615
White,142780,2088.515368
White,142700,9044.6157934
White,142700,4354.1377641
White,142610,9860.4404107
White,142560,5740.6949451
White,142520,2771.9311899
White,142500,5900.7094733
White,142470,2597.2310647
White,142130,2593.679169
White,142130,2775.9882547
White,142080,6082.2402388
White,142000,5565.0055203
White,142000,5542.8219677
White,142000,5537.3264571
White,142000,5569.567184
White,142000,5571.9714998
White,142000,9009.7805272
White,141900,5530.1940287
White,141900,1416.0437568
White,141900,7871.877559
White,141810,2099.4714493
White,141715,2503.697926
White,141710,9938.480367
White,141700,12810.154885
White,141510,9900.2676982
White,141500,5896.8576847
White,141500,5119.2939148
White,141400,9407.9572657
White,141400,9357.2059022
White,141400,9423.2910824
White,141400,9376.8762715
White,141365,5710.7371572
White,141200,406.09845517
White,141130,2798.7142802
White,141120,2804.0236209
White,141070,4301.0552809
White,141050,2582.5283171
White,141010,9859.4350109
White,141010,9863.120416
White,141000,4969.332579
White,140900,1416.8364926
White,140900,1403.7170075
White,140900,1416.5443798
White,140900,1410.4018424
White,140870,4892.5226839
White,140870,4914.0924547
White,140870,4873.5843657
White,140870,4892.0798625
White,140860,2091.1407021
White,140840,5530.7579612
White,140770,4873.5089109
White,140600,7341.3385974
White,140400,9335.0454162
White,140200,4999.2754647
White,140130,2823.7675733
White,140130,2795.3615175
White,140011,9898.4933061
White,139700,6630.5917353
White,139615,2505.2663226
White,139300,7701.2890104
White,139300,7642.8928833
White,139300,7372.4998133
White,139290,5376.829936
White,139290,5387.1299651
White,139100,4989.6694578
White,139000,5020.9594891
White,139000,5016.8615372
White,139000,8803.2201318
White,138890,4987.443562
White,138500,3455.6484706
White,138400,5026.6679085
White,138390,9465.1453334
White,138390,9326.1326406
White,138390,9396.3997733
White,138380,9587.3063763
White,138300,7640.8161578
White,138300,7640.0370776
White,138300,9301.0087279
White,138280,5390.8465735
White,138180,5395.3150893
White,138180,5393.8461272
White,137970,4275.5029302
White,137915,2517.1464857
White,137780,5925.4227562
White,137780,5951.5462959
White,137540,4435.4668266
White,137515,2509.8054218
White,137300,7671.6781649
White,137300,3945.5959809
White,137250,12704.195
White,137110,11669.737219
White,137100,8807.9973762
White,136940,7538.6663451
White,136900,5933.3428918
White,136880,5902.4862163
White,136880,6193.6316523
White,136810,4418.2421515
White,136780,5924.8864472
White,136750,6932.6659347
White,136750,7964.7258989
White,136700,6311.0691443
White,136640,5532.2611863
White,136500,9599.5572885
White,136500,9472.9005226
White,136500,10374.812213
White,136400,9546.8176507
White,136400,9598.7406639
White,136400,9567.6041633
White,136400,10393.847523
White,136400,11423.449009
White,136400,11413.710164
White,136360,2579.844332
White,136300,5405.1636611
White,136300,3933.7727381
White,136300,10451.809283
White,136200,402.78492344
White,136200,6609.2380861
White,136200,6635.0237274
White,136150,5207.5609656
White,136150,6199.5251761
White,136100,6664.2757003
White,136100,6609.3404146
White,136100,6634.4231926
White,136100,6638.8930557
White,136000,4654.8485799
White,136000,4674.6592746
White,136000,4726.2300966
White,136000,4715.1422985
White,136000,4715.7238754
White,136000,5918.2036072
White,135950,3455.0754137
White,135910,8111.8220219
White,135900,3108.1490997
White,135800,5574.5308651
White,135800,5709.2510017
White,135780,5902.3948316
White,135710,5553.097236
White,135700,6289.8718362
White,135700,6276.3429246
White,135700,6277.2682399
White,135700,6308.6274375
White,135700,10374.812213
White,135670,7080.4441486
White,135600,3746.2988458
White,135550,6336.0362989
White,135550,7580.3032452
White,135530,8119.0497673
White,135500,8728.2072123
White,135500,8104.3660901
White,135400,8686.6271498
White,135400,8401.6293361
White,135400,10451.809283
White,135400,10393.847523
White,135400,10384.99287
White,135350,8142.7976093
White,135301,5824.3710815
White,135300,10464.048377
White,135250,5956.6075199
White,135200,3917.4641365
White,135200,5904.8351167
White,135115,2507.5711413
White,135110,9361.5371701
White,135100,2587.9944122
White,135100,2576.702618
White,135100,2581.316007
White,135100,2599.8203829
White,135100,2590.8417537
White,135000,10431.189713
White,135000,11440.41812
White,134950,6959.0834925
White,134900,5899.5379982
White,134800,404.30966647
White,134720,5374.4286465
White,134700,3111.3827157
White,134600,8254.3537626
White,134500,10391.01484
White,134460,8927.5113791
White,134450,3474.9220698
White,134400,8691.315718
White,134400,8715.6140862
White,134400,8685.3476991
White,134300,3889.1299446
White,134220,8125.6369019
White,134220,8101.4931241
White,134200,8934.5318042
White,134120,10169.620908
White,134120,8106.7849662
White,134120,8097.0415308
White,134020,8141.5036538
White,133900,10384.99287
White,133900,4852.59328
White,133820,7395.8384159
White,133801,7183.8065095
White,133750,3459.4185598
White,133620,10192.778162
White,133600,12859.682901
White,133470,9104.1352992
White,133460,8953.5906722
White,133460,9019.1707215
White,133400,6610.9047336
White,133400,8877.4776551
White,133300,3876.4466788
White,133200,402.1015184
White,133150,8940.7076889
White,133120,8836.0457431
White,133040,12727.369999
White,133000,4136.6822469
White,133000,5520.7854409
White,133000,5468.3877057
White,133000,5465.7662758
White,133000,5509.3806965
White,133000,5494.1654159
White,132670,6579.2317496
White,132665,6601.3589403
White,132665,6564.7595602
White,132660,6613.9608627
White,132660,6572.9418583
White,132650,6054.6162861
White,132615,5402.0429843
White,132470,9243.0824213
White,132400,4110.848746
White,132250,3454.2777344
White,132200,4133.1933904
White,132200,5915.7037693
White,132160,7141.1422958
White,132140,10206.143725
White,132080,10218.872365
White,132000,7381.7699999
White,131900,4019.0457441
White,131880,8246.4982041
White,131800,7558.7403618
White,131800,6989.5218811
White,131800,6950.7704407
White,131800,7002.8648023
White,131700,5703.5904827
White,131700,6959.4338617
White,131700,6966.0936015
White,131600,4114.8291262
White,131420,6336.1343975
White,131400,5645.9007464
White,131400,4765.7597684
White,131390,10175.407225
White,131300,5626.5279164
White,131300,3890.7966945
White,131250,3473.2002921
White,131210,8099.2924337
White,131180,4276.490251
White,131141,7182.3368344
White,131100,3635.1309961
White,131100,3633.3192781
White,131100,11428.098885
White,130900,173.86702053
White,130900,4005.7982637
White,130900,4001.6350943
White,130700,7068.1969832
White,130700,3488.7602694
White,130600,7550.5892727
White,130300,10464.048377
White,130100,3643.9611304
White,130100,3636.280251
White,130100,3640.4154997
White,130000,6925.1438113
White,130000,4764.2535388
White,129950,6932.7732707
White,129925,6017.4105999
White,129900,4028.6039151
White,129900,4023.0945166
White,129800,5162.002226
White,129800,5159.6435363
White,129800,5159.9604689
White,129800,5132.6482751
White,129600,8903.7122568
White,129400,10384.99287
White,129300,5652.5797829
White,129270,6360.1803449
White,129050,7902.9991203
White,129030,11457.199409
White,129000,9835.6364292
White,129000,7216.9541852
White,128920,7049.686797
White,128900,6976.9536044
White,128900,7367.3169489
White,128801,5889.2891888
White,128800,5147.7855482
White,128720,4827.390647
White,128710,4172.2940095
White,128700,4139.109815
White,128700,4140.6569925
White,128690,4156.2518699
White,128650,4700.6622197
White,128600,9782.4032166
White,128500,7067.3252824
White,128500,9018.1146028
White,128400,7083.9443092
White,128300,5624.1996737
White,128130,4834.1451464
White,127900,9806.4332752
White,127850,7535.8494841
White,127790,5291.9799638
White,127750,6392.2334994
White,127700,4139.531894
White,127700,7006.6470081
White,127610,10693.055557
White,127450,7938.4128968000005
White,127280,4853.8258229
White,127270,6879.3916292
White,127190,4192.3317472
White,127155,6388.798859
White,127150,6205.4577312
White,127121,5146.4070566
White,127110,6118.3524792
White,127010,3914.1770377
White,127000,4971.4030102
White,126900,5505.7077971
White,126900,5751.7269344
White,126900,1012.9019629
White,126900,1002.8883406
White,126900,10014.613823
White,126810,10755.488135
White,126800,5783.2422726
White,126800,5740.6751072
White,126800,5776.674667
White,126710,7910.1550068
White,126710,8029.5675558
White,126710,7828.7676533
White,126710,7879.6896927
White,126700,7814.5124154
White,126700,4684.2542078
White,126600,5576.6319222
White,126570,7080.3345263
White,126550,6238.2138418
White,126510,7248.8996738
White,126510,7260.7144914
White,126500,9817.019616
White,126500,9823.9258319
White,126440,6360.7560559
White,126430,5474.6839479
White,126420,5437.8587168
White,126350,6226.3278497
White,126050,6191.8077242
White,125910,10857.358433
White,125900,7379.7474911
White,125900,5320.5587856
White,125900,1008.0412786
White,125900,1008.2973178
White,125900,1003.2857615
White,125800,5410.9453257
White,125800,5771.9599237
White,125780,6792.1500826
White,125700,4744.244186
White,125610,7192.7205621
White,125610,7209.7953782
White,125510,7224.9515412
White,125500,7769.6250085
White,125500,7359.3722843
White,125500,7381.2881916
White,125410,10853.075765
White,125400,5668.8929318
White,125300,4744.7279726
White,125250,9801.6687241
White,125250,9814.750391
White,125240,9762.563895
White,125240,9771.8222658
White,125240,9843.861209
White,125200,4782.2798819
White,125100,7673.4321029
White,125030,4809.7165959
White,125001,5461.2982573
White,125001,5452.5248237
White,125001,5452.0320745
White,124980,6125.6458529
White,124901,5506.2259197
White,124901,5481.9720114
White,124900,4455.3954361
White,124900,4763.892395
White,124810,4959.0596894
White,124800,7661.991354
White,124700,7773.3358542
White,124700,7721.5962198
White,124610,6850.9129297
White,124600,4746.0175596
White,124550,7162.8282262
White,124450,5158.1218721
White,124320,5003.9358533
White,124320,4814.4159052
White,124300,5732.1006387
White,124270,4441.3998402
White,124250,6860.8117629
White,124170,7082.6635056
White,124060,6619.4972281
White,124010,10728.078606
White,124000,7291.5334874
White,123920,7094.4851606
White,123700,9723.9219713
White,123650,5390.0069954
White,123650,5990.9979574
White,123630,7299.7526191
White,123630,7230.4508569
White,123630,4800.4436197000005
White,123620,6828.1277334
White,123620,6827.1220206
White,123550,5367.7581188
White,123550,5407.560748
White,123540,7264.7227796
White,123530,7227.5867352
White,123530,7266.5679956
White,123500,10305.065002
White,123500,7245.9875841
White,123500,9671.3218078
White,123400,6524.9389445
White,123300,6959.713415
White,123250,5383.0890471
White,123240,13053.814054
White,123220,6831.8131849
White,122900,6542.9589171
White,122900,6539.9692225
White,122900,6540.3709421
White,122900,6505.7520957
White,122820,5443.0387843
White,122800,9596.4406947
White,122800,9947.8704044
White,122800,5974.0191232
White,122700,9724.7492459
White,122650,5362.5911135
White,122620,4421.6978684
White,122530,6990.3968544
White,122500,5227.5620345
White,122500,5212.3162524
White,122300,10374.812213
White,122101,7198.9080396
White,122100,6092.492146
White,122060,5967.7151884
White,122000,4403.0975581
White,122000,4404.9983229
White,122000,10378.150495
White,122000,4960.1318441
White,121970,6092.492146
White,121900,4120.951064
White,121900,7252.4183005
White,121880,7121.2719989
White,121800,3451.9534106
White,121800,9692.3794063
White,121760,6697.472075
White,121760,7320.8710645
White,121700,7145.5466676
White,121690,4875.9920481
White,121400,8985.6896423
White,121300,7255.2922623
White,121300,6125.6458529
White,121100,6282.0804557
White,121060,7113.1550808
White,121050,5182.5710743
White,121000,7289.6819319
White,121000,4399.4912724
White,121000,4381.9537613
White,121000,4377.6092102
White,121000,142.79894343
White,120900,10393.847523
White,120800,7870.2815814
White,120800,5696.3571295
White,120730,4957.7095049
White,120670,7139.295138
White,120280,5990.4557132
White,120190,5967.8075844
White,120120,5083.315978
White,120100,6258.0412712
White,120100,6235.4311368
White,120100,6266.7189923
White,120000,6114.0512799
White,120000,8669.3984048
White,120000,8635.7855158
White,120000,8639.5492303
White,120000,8702.1399459
White,120000,8680.9433478
White,119800,9502.8599401
White,119780,8637.0093679
White,119750,7921.7600683
White,119730,4951.5363995
White,119700,8126.9076296
White,119700,10378.083945
White,119650,6061.1524272
White,119600,5425.3769295
White,119500,8926.0886194
White,119240,6072.6466838
White,119200,5644.3777288
White,119100,10588.660072
White,119100,6235.4711224
White,119000,6738.1035486
White,119000,6714.9039194
White,119000,6763.5512076000005
White,119000,6747.0766074
White,118980,4942.069212
White,118910,4954.9524897
White,118900,6711.9786532
White,118800,10384.99287
White,118770,6538.7968064
White,118600,7532.0870204
White,118550,5156.0786401
White,118470,9002.7299369
White,118401,7234.5420766
White,118400,6039.7798231
White,118380,6065.4164124
White,118300,3264.9402537
White,118200,4923.1763815
White,118160,7178.501628
White,118100,10323.863507
White,118100,4761.8790758
White,118041,7070.1677798
White,118000,4827.787637
White,117970,6638.2161345
White,117830,8977.7069697
White,117700,8118.1438482
White,117700,7324.8321222
White,117700,5112.4923333
White,117700,5115.3299842
White,117700,5143.1531952
White,117700,5138.9349736
White,117600,5680.8793767
White,117600,5124.6991422
White,117400,7820.386091
White,117400,8010.4954719
White,117400,7835.4783197
White,117400,7847.7009207
White,117400,9051.6154897
White,117400,6658.7588631
White,117320,4829.700775
White,117300,7927.3678958
White,117300,7573.0746163
White,117200,7564.0578914
White,117200,4775.8264363
White,117000,4088.5726368
White,117000,4072.2745278
White,117000,4068.2370127
White,117000,4091.9240608
White,117000,4093.6904957
White,117000,4970.407951
White,116901,7166.7932423
White,116680,5689.667685
White,116650,7463.8434274
White,116600,7080.6092393
White,116500,7263.6633742
White,116400,7063.8099522
White,116360,8045.1944305
White,116301,8032.7677559
White,116210,8075.9155956
White,116201,8052.3628098
White,116201,8037.799739
White,116150,7533.5049778
White,116060,7289.7300952
White,116000,5532.1936755
White,116000,5520.7561004
White,116000,5546.0607163
White,116000,5533.3012023
White,116000,5549.5628383
White,116000,7521.8433889
White,116000,6118.3524792
White,115970,7765.2369356
White,115900,7421.8021262
White,115860,7351.911157
White,115680,4628.9121331
White,115650,6813.24369
White,115650,6777.0439124
White,115600,7040.5263943
White,115580,7729.8771358
White,115520,7883.749819
White,115500,6570.6646094
White,115400,7070.9260092
White,115400,7033.2092748
White,115380,7748.8652512
White,115270,5416.8004747
White,115180,9697.4963532
White,115160,7299.7766115
White,115150,5739.2757791
White,115100,6107.4580945
White,115080,5267.0146163
White,115000,7484.7942374
White,115000,138.26202957
White,115000,7890.3885145
White,114850,4638.1295976
White,114820,6185.5681222
White,114790,6814.0981039
White,114740,6179.6813995
White,114710,9248.3457505
White,114700,4771.1794832
White,114680,7771.9410524
White,114670,7762.6875514
White,114640,9671.5830442
White,114590,9798.1223348
White,114580,7757.2303851999995
White,114580,9803.3571071
White,114550,7108.7573894
White,114550,6771.3971459
White,114550,6883.5635834
White,114550,6782.0903228
White,114500,9040.2355022
White,114300,6676.4980025
White,114300,5994.83717
White,114270,9650.2546664
White,114220,9747.1296171
White,114180,5552.8747892
White,114070,7960.9293991
White,114070,7915.8198724
White,114060,7858.2178931
White,114060,7917.9892983
White,114060,7919.1148872
White,114000,7509.6036557
White,114000,7469.0929887
White,113970,5533.2944544
White,113970,5546.8867575
White,113920,6221.5302608
White,113850,5183.8874304
White,113830,6256.7863265
White,113830,7954.4002952
White,113820,6149.0965331
White,113800,5694.7372575
White,113790,5556.7812042
White,113780,5563.4051576
White,113700,5523.6889747
White,113650,7160.8657047
White,113500,5226.8318997
White,113400,7237.1306712
White,113141,7085.7938139
White,113040,7423.3128001
White,113000,7451.4040832
White,112830,7320.3670637
White,112780,7636.8321329
White,112680,4793.6868622
White,112650,7201.673008
White,112640,5397.4032716
White,112500,6736.7659148
White,112500,4760.9752
White,112500,4753.3268172
White,112500,4800.1416173
White,112500,4752.8972551
White,112500,4778.99788
White,112200,5461.5985802
White,112200,5449.0466334
White,112190,4943.6948348
White,112150,7579.530335
White,112101,7222.7698473
White,112100,5464.0953062
White,112100,5461.9340605
White,112100,5433.0234899
White,111950,164.04758463
White,111900,5521.5009345
White,111780,7692.7676615
White,111680,4783.7761185
White,111680,4805.7027559
White,111680,4794.6465423
White,111680,4808.7373706
White,111400,6668.4686975
White,111300,8464.1399176
White,111300,8431.5065247
White,111300,8435.8206288
White,111300,8500.848101
White,111300,8476.2145184
White,111110,6107.4580945
White,110900,7883.1091753
White,110850,4622.9961897
White,110710,8783.2875457
White,110700,7412.1685716
White,110600,7350.9544062
White,110500,7798.7185548
White,110450,7528.2089269
White,110300,4749.0761281
White,110260,7330.2394173
White,110000,1212.0166619
White,109900,5551.2805931
White,109900,5895.0109779
White,109850,7640.2971714
White,109800,5879.0109245
White,109500,7257.1971114
White,109500,6763.0886554
White,109370,8992.0110224
White,109320,8025.6220551
White,109320,6705.1401124
White,109000,7382.8193621
White,108940,4642.5974404
White,108800,6903.4964001
White,108700,8098.2508385
White,108700,4603.331237
White,108700,6533.3002384
White,108650,7488.8997612
White,108600,5317.497415
White,108590,5523.5157919
White,108570,4881.0482432
White,108390,4609.6754283
White,108320,7614.5881872
White,108200,8954.0046469
White,108150,3730.3273694
White,108150,3739.002065
White,108150,3727.8923346
White,108080,6708.2053135
White,107800,7809.286748
White,107700,5679.3990506
White,107670,4773.2270695
White,107660,4602.6157723
White,107570,9265.216588
White,107385,5290.7805808
White,107340,4821.4594617
White,107310,5312.6255203
White,107210,7407.210302
White,107210,7437.9876832
White,107205,7350.9169176
White,107205,7327.5828131
White,107205,7432.8498176
White,107200,6705.5519777
White,107200,6689.7302355
White,107170,6670.0588113
White,107150,3725.8439393
White,107050,3746.3031319
White,107000,5107.0583835
White,107000,5146.299278
White,107000,5133.7639663
White,106980,6114.0512799
White,106800,5918.099414
White,106780,5268.1177739
White,106780,5250.2210586
White,106700,6283.4239858
White,106680,5244.2367887
White,106680,5221.7566039
White,106680,5230.4722241
White,106670,7326.9043774
White,106590,4863.6045746
White,106550,5394.2959377
White,106320,6193.5769181
White,106320,10909.936429
White,106260,6484.8958744
White,106201,7401.9285827
White,106201,7393.9465941
White,106000,5126.9364811
White,106000,5109.284181
White,105800,6814.7139552
White,105800,7379.63382
White,105750,7163.8464646
White,105700,6355.7688641
White,105600,6319.9550465
White,105590,5550.149688
White,105500,5417.1461991
White,105500,5578.7883918
White,105430,4896.6951198
White,105430,4897.2990899
White,105420,4834.0798393
White,105420,4854.6533292
White,105420,4908.2098448
White,105250,10856.181837
White,105240,10811.596472
White,105201,7375.828185
White,105201,7407.1357962
White,105180,10857.043252
White,104920,6244.575678
White,104900,5525.8401509
White,104700,6246.3754151
White,104700,6277.4441349
White,104600,5420.8835159
White,104500,5423.8997826
White,104500,3656.1401763
White,104480,7636.6012102
White,104260,5928.9513956
White,104260,10751.736605
White,104201,7415.9654623
White,104200,7305.9327213
White,104200,7272.0117717
White,103900,4591.0468944
White,103900,11712.520193
White,103850,964.94059897
White,103850,960.55398586
White,103850,955.77972908
White,103830,8001.1466326
White,103800,6132.6276393
White,103800,6132.0023384
White,103710,5293.3241095
White,103700,5665.4820342
White,103700,6134.2944487
White,103700,9661.1384197
White,103700,9533.6691511
White,103700,9608.0604573
White,103700,9660.3165564
White,103700,9628.9803153
White,103700,7351.0682184
White,103670,4820.8122012
White,103610,5547.3641208
White,103540,6542.9589171
White,103450,8474.6072932
White,103406,8050.8236174
White,103400,4700.8300952
White,103350,8453.9649172
White,103306,8050.6989713
White,103306,8082.1084065
White,103306,8117.7401731
White,103306,8081.3768963
White,103300,6181.1640103
White,103300,5935.9665984
White,103200,7229.4296273
White,103150,6844.662962
White,103120,8006.4986391
White,103015,5518.0013602
White,103000,11135.177135
White,103000,4982.8668153
White,103000,4986.0133022
White,103000,9684.3987418
White,103000,9608.3539113
White,103000,9607.3742151
White,103000,9647.1629967
White,103000,9610.9654011
White,102900,4160.9469467
White,102900,4175.6678143
White,102900,4191.4110141
White,102900,4197.6578331
White,102900,11669.737219
White,102880,4500.2373324
White,102800,10013.528553
White,102800,6157.3979248
White,102770,8576.7847649
White,102750,960.31007023
White,102700,5914.3526821
White,102690,10835.181273
White,102690,10758.505237
White,102690,5497.4581553
White,102680,10796.39722
White,102680,10797.756605
White,102640,6540.3709421
White,102620,7989.7731963
White,102600,5406.7887798
White,102590,10756.785595
White,102540,6539.9692225
White,102540,6524.9389445
White,102540,6505.7520957
White,102500,7250.5267029
White,102490,3777.7852258
White,102450,8413.6531212
White,102350,8442.7218369
White,102350,8409.9878156
White,102330,3767.3975926
White,102300,5863.3659419
White,102270,7877.089136
White,102270,7809.8930997
White,102220,3793.7175899
White,102220,3790.1839136
White,102220,6198.6998129
White,102200,4669.1895164
White,102100,5803.442849
White,102080,3778.4478553
White,101980,4522.7166631
White,101900,4207.9270863
White,101880,4498.4547012
White,101880,4521.5681995
White,101800,5711.3940985
White,101800,4958.5991492
White,101790,5495.2805056
White,101750,955.4011262
White,101670,8513.0954871
White,101650,7521.3784192
White,101500,8934.0598921
White,101495,5288.363048
White,101470,4141.0401848
White,101430,3883.114242
White,101430,3885.5673276
White,101430,3864.6448856
White,101330,3883.5808198
White,101330,3874.7905855
White,101300,2046.5822201
White,101220,5549.5591706
White,101200,7297.3850507
White,101200,4704.1371017
White,101170,6825.6792314
White,101100,142.27448126
White,101100,5597.1458562
White,101085,5288.6878873
White,101000,7427.5691216
White,101000,7503.6463056
White,100970,4860.8816603
White,100900,7434.622346
White,100900,7514.4987137
White,100900,7513.870441
White,100880,4543.3707945
White,100810,6075.9757427
White,100800,4709.7446619
White,100750,7610.9208347
White,100720,6071.1446388
White,100700,5874.2062262
White,100650,7499.5831237
White,100620,8543.9646008
White,100600,4573.8206012
White,100510,8555.8121005
White,100500,6880.6625969
White,100500,6129.3488162
White,100500,6100.8906658
White,100500,7284.909251
White,100460,5595.1236273
White,100460,5622.9530992
White,100460,5628.3094863
White,100300,7341.8953903
White,100220,573.05965474
White,99970,7840.003621
White,99920,5547.0233932
White,99880,6361.6183398
White,99800,7296.0058626
White,99700,5358.4522034
White,99600,9053.6020088
White,99510,8513.1500785
White,99500,8433.5045159
White,99500,8393.0340609
White,99500,8395.1658642
White,99500,8353.4392376
White,99500,144.22078802
White,99400,7578.4535848
White,99400,6159.5198773
White,99400,6065.1661627
White,99400,8350.1302784
White,99300,5689.5298705
White,99300,7573.125935
White,99200,11712.520193
White,99200,11652.695158
White,99200,11669.737219
White,99200,11721.523373
White,99200,11656.315199
White,98915,5534.2751216
White,98900,5867.4548003
White,98850,6331.0903917
White,98800,7318.9065936
White,98750,6864.849331
White,98740,5760.8045479
White,98700,6856.3661191
White,98700,6924.9114218
White,98700,7413.9799682
White,98700,5861.4073894
White,98680,6301.2229559
White,98660,8975.9997796
White,98600,6948.0386914
White,98600,6909.8664056
White,98600,6947.4476288
White,98600,5318.590639
White,98600,9004.6278452
White,98500,6121.0206284
White,98460,5693.1116333
White,98460,5661.0317912
White,98400,5325.2197156
White,98400,7587.4874701
White,98400,6996.7557679
White,98360,2673.4616074
White,98300,7546.4218678
White,98300,7564.9593331
White,98250,1441.2604235
White,98120,10312.653391
White,98110,10275.394052
White,98110,10275.459945
White,98110,10352.267667
White,98110,10326.953445
White,98100,5330.3156154
White,98050,5084.6975911
White,97880,6298.7269194
White,97800,3456.6110275
White,97800,8882.3179194
White,97760,2680.9358215
White,97750,6332.698468
White,97750,4518.0161166
White,97700,4691.3212071
White,97700,7378.9658906
White,97650,7460.0263954
White,97600,9054.3722552
White,97600,8934.9086724
White,97600,9024.2338351
White,97520,8682.5050925
White,97400,1036.5426321
White,97390,1041.1124601
White,97320,4572.1115699
White,97270,4839.107425
White,97250,4651.8084298
White,97200,4180.730847
White,97150,1431.1529192
White,97100,7686.8280981
White,97100,7777.3756462
White,97090,7821.448351
White,96980,4608.7672389
White,96950,4664.6553639
White,96900,4667.3399599
White,96800,10050.335751
White,96800,10214.853047
White,96800,10354.097166
White,96800,10078.0544
White,96800,10163.396271
White,96800,5833.81175
White,96790,2684.8094857
White,96785,5276.2092343
White,96700,6379.3494377
White,96700,7010.4853596
White,96700,4713.9423358
White,96600,5348.2424668
White,96540,6693.4465595
White,96500,6462.0839778
White,96500,6077.2566892
White,96500,6047.3981867
White,96500,6065.0537256
White,96500,6051.9465414
White,96500,6068.7195291
White,96490,1032.5303106
White,96400,3878.3709762
White,96390,1032.5143245
White,96390,1036.4488149
White,96370,4839.5454514
White,96300,4937.1627592
White,96300,5804.4097608
White,96250,1438.9151682
White,96250,1427.763548
White,96200,10090.056192
White,96150,1434.1614355
White,96120,4514.3730601
White,96100,147.1248364
White,96100,10034.211535
White,96100,10066.358098
White,96100,10094.660198
White,96100,10038.204358
White,96090,7725.0614563
White,96090,7732.4202977
White,96000,7336.2163877
White,96000,6151.613634
White,96000,6146.4459159
White,95900,6151.0398344
White,95900,5811.4062612
White,95900,7858.660366
White,95790,4820.7375634
White,95750,4525.1194999
White,95606,6146.8275511
White,95400,6143.418697
White,95340,6794.5154277
White,95340,6820.3009541
White,95310,8810.5675462
White,95300,5260.6943262
White,95300,5784.0273637
White,95040,6642.6925422
White,95000,11033.847638
White,95000,5567.2638259
White,94940,9640.0198195
White,94820,5829.8675121
White,94770,6503.1905973
White,94610,10981.756801
White,94600,9096.0488693
White,94600,9046.9801003
White,94600,9065.9983244
White,94600,6148.5585146
White,94600,11444.81879
White,94540,9673.4390018
White,94510,10693.055557
White,94500,9110.8743136
White,94500,11652.695158
White,94500,11656.315199
White,94490,5524.9187469
White,94440,6667.7107883
White,94370,6495.4477078
White,94220,7335.7657861
White,94200,5902.1461164
White,94200,11328.791413
White,94100,6728.1166202
White,94100,3253.4300581
White,94000,4293.6203263
White,93980,7339.1192727
White,93950,3192.3094302
White,93950,3215.9114616
White,93800,9040.0507012
White,93800,8923.3016381
White,93800,9044.880464
White,93800,8993.0032428
White,93670,6467.9935127
White,93670,6483.8818644
White,93640,7472.9084119
White,93600,9025.5543159
White,93600,4508.8003301
White,93600,7916.832861
White,93560,4507.0071929
White,93500,3828.2554789
White,93500,3789.8967415
White,93440,4662.5239284
White,93400,3864.793884
White,93400,6173.9982723
White,93400,6188.0464563
White,93400,6190.6733683
White,93300,7560.9980008
White,93240,6850.9898447
White,93240,6640.8875909
White,92950,3217.6518053
White,92950,3185.255242
White,92950,3196.9692175
White,92940,9701.4278922
White,92900,5523.1911795
White,92900,11342.432074
White,92800,11721.523373
White,92800,7827.825232
White,92800,11728.070459
White,92800,8903.6234171
White,92750,7773.0988621
White,92700,6734.5257787
White,92700,11489.537428
White,92606,6088.4713295
White,92600,10755.488135
White,92600,10853.075765
White,92500,6344.822616
White,92500,5753.5191175
White,92411,6118.8841167
White,92400,6191.7386558
White,92400,6184.5978252
White,92370,6490.8814107
White,92350,7119.8688404
White,92250,7129.1462481
White,92250,7156.0090486
White,92250,7113.1143742
White,92150,7992.3287126
White,92150,7996.5987165
White,92150,7950.733951
White,92140,6640.2104663
White,92060,10774.184683
White,92050,4538.4951124
White,92000,7076.6255155
White,91850,7129.5140707
White,91830,7480.9756421
White,91800,7844.2805942
White,91650,7800.49057
White,91600,6812.064466
White,91540,9632.1160662
White,91520,6509.5063791
White,91506,6086.059568
White,91420,9744.9312203
White,91340,6820.9183142
White,91310,9729.4828744
White,91310,9708.7404777
White,91300,7039.7358929
White,91240,6794.4102322
White,91150,7871.7130506
White,91150,7889.110609
White,91000,7209.7953782
White,91000,5780.3569222
White,90990,4918.2162685
White,90900,4695.7608796
White,90806,6117.3303347
White,90800,6694.8174038
White,90710,7687.805387
White,90710,5374.0635859
White,90600,5930.6057339
White,90580,7607.9475425
White,90550,7582.3635237
White,90500,7769.2339229
White,90480,5569.4960448
White,90460,5205.2957195
White,90430,7486.2384647
White,90090,8992.5868931
White,90000,5341.5527644
White,90000,5964.9178391
White,90000,5931.3064092
White,89900,5862.2515921
White,89900,5891.4097263
White,89900,5897.0218434
White,89900,5808.8101082
White,89710,5394.303819
